orig_no,taxon_no,record_type,flags,taxon_rank,taxon_name,difference,accepted_no,accepted_rank,accepted_name,parent_no,reference_no,is_extant,n_occs,phylum,phylum_no,class,class_no,order,order_no,family,family_no,genus,genus_no,subgenus_no,type_taxon,type_taxon_no,n_orders,n_families,n_genera,n_species
242129,242129,txn,,genus,Eoabelisaurus,,242129,genus,Eoabelisaurus,54528,42317,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Eoabelisaurus,242129,,,,,,,1
242130,242130,txn,,species,Eoabelisaurus mefi,,242130,species,Eoabelisaurus mefi,242129,42317,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Eoabelisaurus,242129,,,,,,,
55480,55480,txn,,unranked clade,Neoceratosauria,,55480,unranked clade,Neoceratosauria,90100,14273,extinct,6,Chordata,33815,Saurischia,38505,,,,,,,,,,0,0,0,0
56375,56375,txn,,genus,Dolichosuchus,nomen dubium,90100,unranked clade,Ceratosauria,90100,29483,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Dolichosuchus,56375,,Dolichosuchus cristatus,56376,,,,0
66985,66985,txn,,species,Megalosaurus meriani,nomen dubium,90100,unranked clade,Ceratosauria,90100,30622,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,NO_GENUS_SPECIFIED,NG,,,,,,,
109007,109007,txn,,genus,Berberosaurus,,109007,genus,Berberosaurus,90100,25431,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Berberosaurus,109007,,,,,,,1
109009,109009,txn,,species,Berberosaurus liassicus,,109009,species,Berberosaurus liassicus,109007,25431,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Berberosaurus,109007,,,,,,,
38611,38611,txn,,genus,Genyodectes,,38611,genus,Genyodectes,90100,10263,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Genyodectes,38611,,,,,,,1
57033,57033,txn,,species,Genyodectes serus,,57033,species,Genyodectes serus,38611,10263,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Genyodectes,38611,,,,,,,
38599,38599,txn,,family,Ceratosauridae,,38599,family,Ceratosauridae,90100,12248,extinct,5,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Ceratosauridae,38599,,,,,,,,1,1
53015,53015,txn,,family,Labrosauridae,subjective synonym of,38599,family,Ceratosauridae,90100,7819,extinct,5,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Ceratosauridae,38599,,,,Labrosaurus,52976,,,1,1
311426,311426,txn,,genus,Fosterovenator,,311426,genus,Fosterovenator,38599,53863,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Ceratosauridae,38599,Fosterovenator,311426,,Fosterovenator churei,311427,,,,1
311427,311427,txn,,species,Fosterovenator churei,,311427,species,Fosterovenator churei,311426,53863,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Ceratosauridae,38599,Fosterovenator,311426,,,,,,,
64340,64340,txn,,species,Ceratosaurus roechlingi,nomen dubium,38599,family,Ceratosauridae,38599,12560,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Ceratosauridae,38599,NO_GENUS_SPECIFIED,NG,,,,,,,
71392,71392,txn,,genus,Spinostropheus,,71392,genus,Spinostropheus,90100,16632,extinct,3,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Spinostropheus,71392,,Spinostropheus gautieri,63791,,,,1
63791,71393,txn,,species,Spinostropheus gautieri,,63791,species,Spinostropheus gautieri,71392,7056,extinct,3,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Spinostropheus,71392,,,,,,,
38541,38541,txn,,genus,Betasuchus,nomen dubium,90100,unranked clade,Ceratosauria,90100,29483,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Betasuchus,38541,,,,,,,0
66991,68146,txn,,species,Betasuchus bredai,nomen dubium,90100,unranked clade,Ceratosauria,38541,17351,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Betasuchus,38541,,,,,,,
390562,390562,txn,,genus,Saltriovenator,,390562,genus,Saltriovenator,90100,69631,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Saltriovenator,390562,,Saltriovenator zanellai,390563,,,,1
390563,390563,txn,,species,Saltriovenator zanellai,,390563,species,Saltriovenator zanellai,390562,69631,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Saltriovenator,390562,,,,,,,
57440,57440,txn,,genus,Orthogoniosaurus,nomen dubium,90100,unranked clade,Ceratosauria,90100,10517,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Orthogoniosaurus,57440,,Orthogoniosaurus matleyi,57441,,,,0
57441,57441,txn,,species,Orthogoniosaurus matleyi,nomen dubium,90100,unranked clade,Ceratosauria,57440,10517,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Orthogoniosaurus,57440,,,,,,,
162971,162971,txn,,unranked clade,Dinoaves,,162971,unranked clade,Dinoaves,56397,31965,extant,0,Chordata,33815,Saurischia,38505,,,,,,,,,,0,0,0,0
68148,68148,txn,,species,Poekilopleuron schmidti,nomen dubium,38513,unranked clade,Theropoda,38513,14797,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,NO_GENUS_SPECIFIED,NG,,,,,,,
437494,437494,txn,,unranked clade,Vitakrisauria,,437494,unranked clade,Vitakrisauria,38513,76840,extinct,0,Chordata,33815,Saurischia,38505,,,,,,,,,,0,0,0,0
65531,65531,txn,,family,Archaeornithoididae,,65531,family,Archaeornithoididae,38513,13265,,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Archaeornithoididae,65531,,,,,,,,0,0
67050,67050,txn,,genus,Sauropus,,67050,genus,Sauropus,141614,40557,extinct,8,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Sauropodidae,141614,Sauropus,67050,,,,,,,2
67439,67439,txn,,genus,Aethyopus,subjective synonym of,67050,genus,Sauropus,141614,30909,extinct,8,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Sauropodidae,141614,Sauropus,67050,,,,,,,2
67444,67444,txn,,genus,Chimaerichnus,subjective synonym of,67050,genus,Sauropus,141614,14321,extinct,8,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Sauropodidae,141614,Sauropus,67050,,,,,,,2
67443,67443,txn,,genus,Chimaera,subjective synonym of,67050,genus,Sauropus,141614,14321,extinct,8,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Sauropodidae,141614,Sauropus,67050,,,,,,,2
66984,66984,txn,,species,Megalosaurus lydekkeri,nomen dubium,38513,unranked clade,Theropoda,38513,14128,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,NO_GENUS_SPECIFIED,NG,,,,,,,
66663,66663,txn,,infraorder,Deinocheirosauria,,66663,infraorder,Deinocheirosauria,38513,19315,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,,,,,,,,,0,0,0
67920,67920,txn,,unranked clade,Paleotheropoda,,67920,unranked clade,Paleotheropoda,38513,10350,extinct,0,Chordata,33815,Saurischia,38505,,,,,,,,,,0,0,0,0
67924,67924,txn,,suborder,Intertheropoda,,67924,suborder,Intertheropoda,67920,10350,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,,,,,,,,,0,0,0
57755,57755,txn,,genus,Wakinosaurus,nomen dubium,38513,unranked clade,Theropoda,38513,10742,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Wakinosaurus,57755,,Wakinosaurus satoi,57756,,,,0
57756,57756,txn,,species,Wakinosaurus satoi,nomen dubium,38513,unranked clade,Theropoda,57755,10742,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Wakinosaurus,57755,,,,,,,
66525,66525,txn,,family,Segisauridae,,66525,family,Segisauridae,38513,7096,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Segisauridae,66525,,,,Segisaurus,38524,,,0,0
96946,96946,txn,,order,Harpagosauria,,96946,order,Harpagosauria,52775,35418,extinct,0,Chordata,33815,Reptilia,36322,Harpagosauria,96946,,,,,,,,,0,0,0
72165,72165,txn,,family,Dystrophaeidae,,72165,family,Dystrophaeidae,52775,16875,extinct,0,Chordata,33815,Reptilia,36322,NO_ORDER_SPECIFIED,NO,Dystrophaeidae,72165,,,,Dystrophaeus,38706,,,0,0
96949,96949,txn,,order,Therosauria,,96949,order,Therosauria,52775,35418,extinct,0,Chordata,33815,Reptilia,36322,Therosauria,96949,,,,,,,,,0,0,0
153274,153274,txn,,genus,Nyasasaurus,,153274,genus,Nyasasaurus,52775,77959,extinct,2,Chordata,33815,Reptilia,36322,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Nyasasaurus,153274,,Nyasasaurus cromptoni,441941,,,,2
441941,441941,txn,,species,Nyasasaurus cromptoni,,441941,species,Nyasasaurus cromptoni,153274,77959,extinct,0,Chordata,33815,Reptilia,36322,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Nyasasaurus,153274,,,,,,,
251932,251932,txn,,species,Nyasasaurus parringtoni,,251932,species,Nyasasaurus parringtoni,153274,43766,extinct,2,Chordata,33815,Reptilia,36322,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Nyasasaurus,153274,,,,,,,
68500,68500,txn,,species,Thecodontosaurus alophos,subjective synonym of,251932,species,Nyasasaurus parringtoni,153274,6969,extinct,2,Chordata,33815,Reptilia,36322,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Nyasasaurus,153274,,,,,,,
56510,56510,txn,,species,Omosaurus phillipsi,nomen dubium,52775,unranked clade,Dinosauria,52775,14179,extinct,1,Chordata,33815,Reptilia,36322,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,NO_GENUS_SPECIFIED,NG,,,,,,,
162963,162963,txn,,infraclass,Phytodinosauria,,162963,infraclass,Phytodinosauria,52775,31965,extinct,0,Chordata,33815,Reptilia,36322,,,,,,,,,,0,0,0,0
56508,56508,txn,,species,Astrodon pusillus,nomen dubium,52775,unranked clade,Dinosauria,52775,7747,,4,Chordata,33815,Reptilia,36322,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,NO_GENUS_SPECIFIED,NG,,,,,,,
66354,66354,txn,,unranked clade,Eudinosauria,subjective synonym of,52775,unranked clade,Dinosauria,53207,14272,extant,35344,Chordata,33815,Reptilia,36322,,,,,,,,,,108,511,3290,5710
38712,91973,txn,,unranked clade,Ornithischia,,38712,unranked clade,Ornithischia,52775,9798,extinct,6483,Chordata,33815,Ornithischia,38712,,,,,,,,,,1,37,442,547
52978,427582,txn,,unranked clade,Predentata,,52978,unranked clade,Predentata,38712,73984,extinct,0,Chordata,33815,Ornithischia,38712,,,,,,,,,,0,0,0,0
162970,162970,txn,,unranked clade,Orbitoscuta,,162970,unranked clade,Orbitoscuta,52978,31965,extinct,0,Chordata,33815,Ornithischia,38712,,,,,,,,,,0,0,0,0
302025,302025,txn,,genus,Laquintasaura,,302025,genus,Laquintasaura,38712,52146,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Laquintasaura,302025,,,,,,,1
302026,302026,txn,,species,Laquintasaura venezuelae,,302026,species,Laquintasaura venezuelae,302025,52146,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Laquintasaura,302025,,,,,,,
66629,66629,txn,,suborder,Armatosauria,,66629,suborder,Armatosauria,38712,13898,extinct,0,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,,,,,,,,,0,1,0
66636,66636,txn,,superfamily,Oligosacralosauroidea,,66636,superfamily,Oligosacralosauroidea,66629,13898,extinct,0,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,,,,,,,,,0,0,0
66634,66634,txn,,superfamily,Scelidosauroidea,,66634,superfamily,Scelidosauroidea,66629,13898,extinct,0,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,,,,,,,,,0,0,0
66637,66637,txn,,superfamily,Polysacralosauroidea,,66637,superfamily,Polysacralosauroidea,66629,13898,extinct,0,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,,,,,,,,,0,1,0
66638,66638,txn,,genus,Sangonghesaurus,,66638,genus,Sangonghesaurus,66637,13898,extinct,0,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Sangonghesaurus,66638,,,,,,,0
64499,64499,txn,,genus,Alocodon,nomen dubium,38712,unranked clade,Ornithischia,38712,23379,extinct,2,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Alocodon,64499,,,,,,,0
64500,64500,txn,,species,Alocodon kuehnei,nomen dubium,38712,unranked clade,Ornithischia,64499,23379,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Alocodon,64499,,,,,,,
56554,56554,txn,,order,Omosauria,subjective synonym of,38712,unranked clade,Ornithischia,52775,9800,extinct,6483,Chordata,33815,Ornithischia,38712,,,,,,,,,,1,37,442,547
52776,52776,txn,,unranked clade,Genasauria,,52776,unranked clade,Genasauria,38712,7357,extinct,6184,Chordata,33815,Ornithischia,38712,,,,,,,,,,0,33,410,515
104623,104623,txn,,genus,Eocursor,,104623,genus,Eocursor,52776,24820,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Eocursor,104623,,,,,,,1
104624,104624,txn,,species,Eocursor parvus,,104624,species,Eocursor parvus,104623,24820,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Eocursor,104623,,,,,,,
57222,57222,txn,,genus,Agilisaurus,,57222,genus,Agilisaurus,52776,10370,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Agilisaurus,57222,,,,,,,1
57223,57223,txn,,species,Agilisaurus louderbacki,,57223,species,Agilisaurus louderbacki,57222,10370,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Agilisaurus,57222,,,,,,,
52800,52800,txn,,unranked clade,Cerapoda,,52800,unranked clade,Cerapoda,52776,7357,extinct,5032,Chordata,33815,Ornithischia,38712,,,,,,,,,,0,25,307,398
427578,427578,txn,,unranked clade,Chasmatopia,,427578,unranked clade,Chasmatopia,52800,73984,extinct,0,Chordata,33815,Ornithischia,38712,,,,,,,,,,0,0,0,0
52814,52814,txn,,unranked clade,Marginocephalia,,52814,unranked clade,Marginocephalia,52800,7357,extinct,1251,Chordata,33815,Ornithischia,38712,,,,,,,,,,0,11,103,120
38842,147916,txn,,unranked clade,Ceratopsia,,38842,unranked clade,Ceratopsia,52814,7806,extinct,1091,Chordata,33815,Ornithischia,38712,,,,,,,,,,0,9,86,101
81377,81377,txn,,subfamily,Eoceratopsinae,,81377,subfamily,Eoceratopsinae,38842,13669,extinct,0,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,,,,,,,,0,0
161139,161139,txn,,genus,Albalophosaurus,,161139,genus,Albalophosaurus,38842,31493,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Albalophosaurus,161139,,Albalophosaurus yamaguchiorum,161140,,,,1
161140,161140,txn,,species,Albalophosaurus yamaguchiorum,,161140,species,Albalophosaurus yamaguchiorum,161139,31493,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Albalophosaurus,161139,,,,,,,
84304,84304,txn,,species,Kulceratops kulensis,nomen dubium,38842,unranked clade,Ceratopsia,38842,16510,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,NO_GENUS_SPECIFIED,NG,,,,,,,
84303,84303,txn,,genus,Kulceratops,nomen dubium,38842,unranked clade,Ceratopsia,38842,16510,extinct,0,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Kulceratops,84303,,Kulceratops kulensis,84304,,,,0
119495,119495,txn,,genus,Microceratus,nomen dubium,38842,unranked clade,Ceratopsia,38842,26703,extinct,3,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Microceratus,119495,,,,,,,0
38847,38847,txn,,genus,Microceratops,nomen dubium,38842,unranked clade,Ceratopsia,38842,13553,extinct,3,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Microceratus,119495,,,,,,,0
65709,65709,txn,,species,Microceratops sulcidens,nomen dubium,38842,unranked clade,Ceratopsia,119495,13553,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Microceratus,119495,,,,,,,
52825,52825,txn,,species,Microceratops gobiensis,nomen dubium,38842,unranked clade,Ceratopsia,119495,13553,extinct,2,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Microceratus,119495,,,,,,,
66563,66563,txn,,family,Pachyrhinosauridae,,66563,family,Pachyrhinosauridae,38842,18562,extinct,0,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Pachyrhinosauridae,66563,,,,,,,,0,0
72194,72194,txn,,suborder,Ponderopoda,subjective synonym of,38842,unranked clade,Ceratopsia,52814,28177,extinct,1091,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,,,,,,,,,9,86,101
38844,38844,txn,,genus,Psittacosaurus,,38844,genus,Psittacosaurus,38842,9632,extinct,69,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Psittacosaurus,38844,,,,,,,9
438219,438219,txn,,species,Psittacosaurus amitabha,,438219,species,Psittacosaurus amitabha,38844,77017,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Psittacosaurus,38844,,,,,,,
65707,65707,txn,,species,Psittacosaurus xinjiangensis,,65707,species,Psittacosaurus xinjiangensis,38844,13584,extinct,2,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Psittacosaurus,38844,,,,,,,
58884,58884,txn,,species,Psittacosaurus mazongshanensis,nomen dubium,38844,genus,Psittacosaurus,38844,11759,extinct,2,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Psittacosaurus,38844,,,,,,,
176565,176565,txn,,species,Psittacosaurus gobiensis,,176565,species,Psittacosaurus gobiensis,38844,35075,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Psittacosaurus,38844,,,,,,,
65708,65708,txn,,species,Psittacosaurus meileyingensis,,65708,species,Psittacosaurus meileyingensis,38844,14106,extinct,3,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Psittacosaurus,38844,,,,,,,
89029,89029,txn,,species,Psittacosaurus sibiricus,,89029,species,Psittacosaurus sibiricus,38844,40059,extinct,2,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Psittacosaurus,38844,,,,,,,
52831,52831,txn,,species,Psittacosaurus mongoliensis,,52831,species,Psittacosaurus mongoliensis,38844,9632,extinct,14,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Psittacosaurus,38844,,,,,,,
56330,56330,txn,,species,Protiguanodon mongoliense,subjective synonym of,52831,species,Psittacosaurus mongoliensis,38844,9632,extinct,14,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Psittacosaurus,38844,,,,,,,
68261,68261,txn,,species,Psittacosaurus protiguanodonensis,subjective synonym of,52831,species,Psittacosaurus mongoliensis,38844,14891,extinct,14,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Psittacosaurus,38844,,,,,,,
65945,65945,txn,,species,Psittacosaurus tingi,subjective synonym of,52831,species,Psittacosaurus mongoliensis,38844,14779,extinct,14,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Psittacosaurus,38844,,,,,,,
65706,65706,txn,,species,Psittacosaurus osborni,subjective synonym of,52831,species,Psittacosaurus mongoliensis,38844,14779,extinct,14,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Psittacosaurus,38844,,,,,,,
65683,65683,txn,,species,Psittacosaurus guyangensis,subjective synonym of,52831,species,Psittacosaurus mongoliensis,38844,64010,extinct,14,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Psittacosaurus,38844,,,,,,,
56329,56329,txn,,genus,Protiguanodon,subjective synonym of,38844,genus,Psittacosaurus,38842,9632,extinct,69,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Psittacosaurus,38844,,,,,,,9
64143,64143,txn,,species,Psittacosaurus ordosensis,nomen dubium,38844,genus,Psittacosaurus,38844,12466,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Psittacosaurus,38844,,,,,,,
64142,64142,txn,,species,Psittacosaurus neimongoliensis,,64142,species,Psittacosaurus neimongoliensis,38844,12466,extinct,2,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Psittacosaurus,38844,,,,,,,
109454,109454,txn,,species,Psittacosaurus lujiatunensis,,109454,species,Psittacosaurus lujiatunensis,38844,25498,extinct,5,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Psittacosaurus,38844,,,,,,,
103803,103803,txn,,species,Psittacosaurus major,subjective synonym of,109454,species,Psittacosaurus lujiatunensis,38844,24647,extinct,5,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Psittacosaurus,38844,,,,,,,
68370,170563,txn,,species,Psittacosaurus houi,subjective synonym of,109454,species,Psittacosaurus lujiatunensis,38844,14993,extinct,5,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Psittacosaurus,38844,,,,,,,
65705,65705,txn,,species,Psittacosaurus sinensis,,65705,species,Psittacosaurus sinensis,38844,14891,extinct,3,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Psittacosaurus,38844,,,,,,,
65946,65946,txn,,species,Psittacosaurus youngi,subjective synonym of,65705,species,Psittacosaurus sinensis,38844,84580,extinct,3,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Psittacosaurus,38844,,,,,,,
68369,68369,txn,,genus,Hongshanosaurus,subjective synonym of,38844,genus,Psittacosaurus,38842,14993,extinct,69,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Psittacosaurus,38844,,,,,,,9
38843,38843,txn,,family,Psittacosauridae,,38843,family,Psittacosauridae,38842,9632,extinct,7,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Psittacosauridae,38843,,,,Psittacosaurus,38844,,,1,0
313238,313238,txn,,genus,Xuanhuasaurus,,313238,genus,Xuanhuasaurus,38843,46057,extinct,0,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Psittacosauridae,38843,Xuanhuasaurus,313238,,,,,,,0
56331,246708,txn,,family,Protiguanodontidae,subjective synonym of,38843,family,Psittacosauridae,38842,9632,extinct,7,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Psittacosauridae,38843,,,,,,,,1,0
91119,91119,txn,,family,Stenopelyxidae,subjective synonym of,38843,family,Psittacosauridae,38842,19458,extinct,7,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Psittacosauridae,38843,,,,Stenopelix,38863,,,1,0
65702,65702,txn,,family,Chaoyangosauridae,,65702,family,Chaoyangosauridae,38842,13360,extinct,0,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Chaoyangosauridae,65702,,,,Chaoyangosaurus,65703,,,0,0
57097,57097,txn,,genus,Serendipaceratops,,57097,genus,Serendipaceratops,38842,10340,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Serendipaceratops,57097,,,,,,,1
57098,57098,txn,,species,Serendipaceratops arthurcclarkei,,57098,species,Serendipaceratops arthurcclarkei,57097,10340,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Serendipaceratops,57097,,,,,,,
52774,52774,txn,,infraorder,Neoceratopsia,,52774,infraorder,Neoceratopsia,38842,7357,extinct,861,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,,,,,,,,,6,80,88
55575,55575,txn,,genus,Archaeoceratops,,55575,genus,Archaeoceratops,52774,9501,extinct,3,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Archaeoceratops,55575,,,,,,,2
